Finess_geo,rs_finess_geo,Finess_plage,rs_finess,type,region_id,region,participation,Depot,score_all_ajust,nb_rep,classement
590781571,CLINIQUE DU CAMBRESIS,590781571,CLINIQUE DU CAMBRAISIS,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590781951,CLINIQUE DU SPORT ET D'ORTHOPEDIE,590781951,CLINIQUE DU CROISE LAROCHE-MARCQ EN BAROEUL,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,76.88,53,B
590782298,POLYCLINIQUE DU PARC,590782298,CLINIQUE MATERNITE DU PARC SAINT-SAULVE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,74.13,68,B
590782546,SAS CLINIQUE DE VILLENEUVE D'ASCQ,590782546,SAS CLINIQUE DE VILLENEUVE D'ASCQ,Privé lucratif,32,Hauts-de-france,2- Facultatif,1- Oui,0,0,DI
590782553,HOPITAL PRIVE DE VILLENEUVE D'ASCQ,590782553,HOPITAL PRIVE DE VILLENEUVE D'ASCQ,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,74.98,193,B
590784864,HOP CALMETTE CHR LILLE,590780193,CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590785374,CLINIQUE TEISSIER,590785374,CLINIQUE MEDICO-CHIRURGICALE TEISSIER A VALENCIENNES,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590787586,HOP CARDIOLOGIQUE CHR LILLE,590780193,CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,72.01,144,C
590788964,SARL CLINIQUE DU PARC,590788964,SARL CLINIQUE DU PARC,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590790655,SAINT ROCH CHIRURGIE,590790655,CLINIQUE CHIRURGICALE SAINT ROCH A RONCQ,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590791562,MATERNITE PAUL GELLE CH ROUBAIX,590782421,CENTRE HOSPITALIER DE ROUBAIX,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590796975,HOP SALENGRO - HOPITAL B CHR LILLE,590780193,CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,71.37,403,C
590797353,HOPITAL SAINT VINCENT - SAINT ANTOINE,590797353,ETABLISSEMENT DE SANTE SAINT VINCENT-SAINT ANTOINE LILLE,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,70.9,37,C
590801106,HOPITAL VICTOR PROVO,590782421,CENTRE HOSPITALIER DE ROUBAIX,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590804696,HOPITAL GUY CHATILIEZ CH TOURCOING,590781902,CENTRE HOSPITALIER DE TOURCOING,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590806360,CLINIQUE DE LA MITTERIE,590806360,CLINIQUE DE LA MITTERIE A LOMME,Privé lucratif,32,Hauts-de-france,2- Facultatif,1- Oui,0,0,DI
590811279,HOP CLAUDE HURIEZ CHR LILLE,590780193,CENTRE HOSPITALIER REGIONAL UNIVERSITAIRE DE LILLE,CHU,32,Hauts-de-france,1- Obligatoire,1- Oui,74.21,390,B
590813176,CLINIQUE DES HETRES,590813176,CLINIQUE DES HETRES,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590813382,NOUVELLE CLINIQUE VILLETTE SA,590813382,NOUVELLE CLINIQUE VILLETTE SA,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590813507,POLYCLINIQUE DU VAL DE SAMBRE,590813507,POLYCLINIQUE DU VAL DE SAMBRE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590815056,CLINIQUE DE FLANDRE,590815056,CLINIQUE DE FLANDRE A COUDEKERQUE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590816310,CLINIQUE SAINT AME,590816310,CLINIQUE SAINT AME,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,73.93,95,C
590817458,CLINIQUE DE LA VICTOIRE,590817458,CLINIQUE DE LA VICTOIRE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
590817839,CLINIQUE DU VAL DE LYS,590817839,CLINIQUE DU VAL DE LYS A TOURCOING,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,73.83,37,C
600000053,CH GHPSO SENLIS,600101984,GROUPE HOSPIALIER PUBLIC DU SUD DE L'OISE,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
600000152,CH CHAUMONT-EN-VEXIN,600100572,CENTRE HOSPITALIER BERTINOT JUEL,CH,32,Hauts-de-france,2- Facultatif,1- Oui,0,0,DI
600000186,CH CLERMONT,600100648,CENTRE HOSPITALIER GENERAL DE CLERMONT DE L'OISE,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
600000194,CH BEAUVAIS,600100713,CENTRE HOSPITALIER DE BEAUVAIS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
600000285,CH CHICN NOYON,600100721,CH INTERCOMMUNAL COMPIOGNE-NOYON,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
600000467,CH GHPSO CREIL,600101984,GROUPE HOSPIALIER PUBLIC DU SUD DE L'OISE,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
600100168,CENTRE MÉDICO-CHIRURGICAL DES JOCKEYS,600100168,CENTRE MEDICO-CHIRURGICAL DES JOCKEYS,EBNL,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
600100754,POLYCLINIQUE SAINT CÔME,600100754,POLYCLINIQUE SAINT COME,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,74.76,166,B
600110175,CLINIQUE DU PARC SAINT-LAZARE,600110175,CLINIQUE DU PARC SAINT-LAZARE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
600113476,CH CHICN COMPIÈGNE,600100721,CH INTERCOMMUNAL COMPIOGNE-NOYON,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,71.56,60,C
610000044,CENTRE HOSPITALIER DE L'AIGLE,610780074,CENTRE HOSPITALIER DE L'AIGLE,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
610000051,CHICAM - SITE ALENCON,610780082,CENTRE HOSPITALIER INTERCOMMUNAL - ALENCON-MAMERS,CH,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
610000069,CENTRE HOSPITALIER D'ARGENTAN,610780090,CENTRE HOSPITALIER MARECHAL LECLERC - ARGENTAN,CH,28,Normandie,1- Obligatoire,2- Non,0,0,NR
610000077,CH MARGUERITE DE LORRAINE-MORTAGNE,610780124,CENTRE HOSPITALIER MARGUERITE DE LORRAINE - MORTAGNE,CH,28,Normandie,1- Obligatoire,2- Non,0,0,NR
610000093,HOPITAL LOCAL - SEES,610780140,HOPITAL LOCAL - SEES,CH,28,Normandie,2- Facultatif,1- Oui,0,0,DI
610000119,CH JACQUES MONOD - FLERS,610780165,CENTRE HOSPITALIER GENERAL JACQUES MONOD FLERS,CH,28,Normandie,1- Obligatoire,1- Oui,68.72,66,D
610006421,CLINIQUE D'ALENCON,610006421,CLINIQUE D'ALENCON,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
610780116,CHIC DES ANDAINES - LA FERTE MACE,610790594,CENTRE HOSPITALIER INTERCOMMUNAL DES ANDAINES,CH,28,Normandie,1- Obligatoire,2- Non,0,0,NR
610780199,CLINIQUE SAINT DOMINIQUE - FLERS,610780199,CLINIQUE SAINT DOMINIQUE - FLERS,Privé lucratif,28,Normandie,1- Obligatoire,1- Oui,0,0,DI
620000026,ETAB HOPALE CTRE CALOT/HELIO,620000026,ETABLISSEMENT HOPALE - CENTRE CALOT/HELIO,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,78.95,78,A
620000034,CH ARRAS,620100057,CENTRE HOSPITALIER D'ARRAS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,72.19,46,C
620000224,CH BETHUNE,620100651,CENTRE HOSPITALIER GERMON ET GAUTHIER BETHUNE BEUVRY,CH,32,Hauts-de-france,1- Obligatoire,2- Non,0,0,NR
620000240,CH HENIN BEAUMONT,620100677,CENTRE HOSPITALIER D'HENIN BEAUMONT,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620000257,CH LENS,620100685,CENTRE HOSPITALIER DE LENS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620000323,CH CALAIS,620101337,CENTRE HOSPITALIER DE CALAIS,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620000349,CH REGION DE ST OMER,620101360,CENTRE HOSPITALIER DE LA REGION DE SAINT-OMER,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,71.19,32,C
620000653,CH BOULOGNE-SUR-MER,620103440,CENTRE HOSPITALIER DUCHENNE DE BOULOGNE SUR MER,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,72.29,49,C
620003202,CH ARRONDISSEMENT DE MONTREUIL,620103432,CENTRE HOSPITALIER DE L'ARRONDISSEMENT DE MONTREUIL,CH,32,Hauts-de-france,1- Obligatoire,1- Oui,71.1,35,C
620003350,POLYCLINIQUE DE RIAUMONT,620003350,POLYCLINIQUE DE RIAUMONT,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620003376,POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT,620003376,POLYCLINIQUE MED CHIR D'HENIN-BEAUMONT,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620006049,CLINIQUE CHIRURGICALE DE SAINT-OMER,620006049,CLINIQUE CHIRURGICALE DE SAINT-OMER,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620025346,POLYCLINIQUE DE LA CLARENCE,620025346,POLYCLINIQUE DE LA CLARENCE,EBNL,32,Hauts-de-france,1- Obligatoire,1- Oui,74.26,37,B
620100099,HOPITAL PRIVE ARRAS LES BONNETTES,620100099,HOPITAL PRIVE ARRAS LES BONNETTES,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,73.81,167,C
620100487,CLINIQUE DES ACACIAS,620100487,CLINIQUE CHIR GYN ET SS DES ACACIAS A CUCQ,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620100735,CLINIQUE ANNE ARTOIS,620100735,CLINIQUE ANNE ARTOIS,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,68.08,40,D
620100750,CLINIQUE AMBROISE PARE,620100750,CLINIQUE AMBROISE PARE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,75.62,31,B
620101311,CLINIQUE DES 2 CAPS,620101311,CLINIQUE DES 2 CAPS,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620101501,HOPITAL PRIVE DE BOIS BERNARD,620101501,HOPITAL PRIVE DE BOIS BERNARD,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620105940,POLYCLINIQUE DU TERNOIS,620105940,POLYCLINIQUE DU TERNOIS,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620106088,CLINIQUE MEDICO CHIRURGICALE DE BRUAY,620106088,CLINIQUE MEDICO CHIRURGICALE DE BRUAY-LABUISSIERE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,0,0,DI
620118513,CENTRE MCO COTE D'OPALE,620118513,CENTRE MEDICAL CHIRURGICAL OBSTETRICAL COTE D'OPALE,Privé lucratif,32,Hauts-de-france,1- Obligatoire,1- Oui,75.28,109,B
630000404,CHU G. MONTPIED,630780989,CENTRE HOSPITALIER UNIVERSITAIRE DE CLERMONT-FERRAND,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,71.92,84,C
630000412,CENTRE HOSPITALIER D'AMBERT,630780997,CENTRE HOSPITALIER AMBERT,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,2- Non,0,0,NR
630000420,CENTRE HOSPITALIER ISSOIRE PAUL ARDIER,630781003,CENTRE HOSPITALIER ISSOIRE PAUL ARDIER,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,2- Non,0,0,NR
630000438,CENTRE HOSPITALIER DE RIOM,630781011,CENTRE HOSPITALIER DE RIOM,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
630000446,CENTRE HOSPITALIER DE THIERS,630781029,CENTRE HOSPITALIER DE THIERS,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
630000479,CENTRE LUTTE CONTRE LE CANCER J.PERRIN,630000479,CENTRE REGIONAL DE LUTTE CONTRE LE CANCER JEAN PERRIN,CLCC,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
630780211,POLE SANTE REPUBLIQUE,630780211,POLE SANTE REPUBLIQUE,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,74.77,196,B
630780369,CLINIQUE DE LA PLAINE,630780369,CLINIQUE DE LA PLAINE,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
630781268,CHU ESTAING,630780989,CENTRE HOSPITALIER UNIVERSITAIRE DE CLERMONT-FERRAND,CHU,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,67.94,33,D
630781839,HOPITAL PRIVE LA CHATAIGNERAIE,630781839,HOPITAL PRIVE LA CHATAIGNERAIE,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,76.74,47,B
640000162,CH DE LA COTE BASQUE - BAYONNE,640780417,CENTRE HOSPITALIER INTERCOMMUNAL DE LA COTE BASQUE,CH,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
640000402,CENTRE HOSPITALIER D'ORTHEZ,640780813,CENTRE HOSPITALIER D'ORTHEZ,CH,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
640000410,CENTRE HOSPITALIER OLORON,640780821,CENTRE HOSPITALIER D'OLORON SAINTE MARIE,CH,75,Nouvelle Aquitaine,1- Obligatoire,2- Non,0,0,NR
640000600,CENTRE HOSPITALIER DE PAU,640781290,CENTRE HOSPITALIER DE PAU,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
640016580,CENTRE DE CARDIOLOGIE DU PAYS BASQUE,640016580,CENTRE DE CARDIOLOGIE DU PAYS BASQUE,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,72.3,47,C
640017646,CENTRE HOSPITALIER DE SAINT-PALAIS,640017638,CENTRE HOSPITALIER DE SAINT-PALAIS,CH,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
640018206,CAPIO CLINIQUE BELHARRA,640018206,CAPIO CLINIQUE BELHARRA,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,75.63,163,B
640780268,CLINIQUE DELAY,640780268,CLINIQUE DELAY,Privé lucratif,75,Nouvelle Aquitaine,2- Facultatif,1- Oui,0,0,DI
640780490,CAPIO CLINIQUE AGUILERA,640780490,CAPIO CLINIQUE AGUILERA,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,73.85,33,C
640780748,POLYCLINIQUE CÔTE BASQUE SUD,640780748,POLYCLINIQUE COTE BASQUE SUD,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,77.15,36,B
640780938,POLYCLINIQUE MARZET,640780938,POLYCLINIQUE MARZET,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,78.21,52,A
640780946,POLYCLINIQUE DE NAVARRE,640780946,POLYCLINIQUE DE NAVARRE,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,75.36,295,B
640780987,CLINIQUE D'ORTHEZ,640780987,CLINIQUE D'ORTHEZ,Privé lucratif,75,Nouvelle Aquitaine,2- Facultatif,1- Oui,0,0,DI
640781225,CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY,640781225,CLINIQUE MEDICALE ET CARDIOLOGIQUE D'ARESSY,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,0,0,DI
640781308,CLINIQUE PRINCESS,640781308,CLINIQUE PRINCESS,Privé lucratif,75,Nouvelle Aquitaine,1- Obligatoire,1- Oui,75.67,34,B
650000045,CENTRE HOSPITALIER DE LOURDES,650780158,CENTRE HOSPITALIER LOURDES,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
650000417,CENTRE HOSPITALIER DE BIGORRE,650783160,CENTRE HOSPITALIER DE BIGORRE,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
650002579,CLINIQUE ORMEAU PYRENEES,650002579,CLINIQUE ORMEAU PYRENEES,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
650780679,POLYCLINIQUE DE L'ORMEAU,650780679,POLYCLINIQUE DE L'ORMEAU,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
650784218,CMC HOPITAUX DE LANNEMEZAN,650780174,HOPITAUX DE LANNEMEZAN,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
660000084,CH SAINT JEAN,660780180,CENTRE HOSPITALIER DE PERPIGNAN,CH,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
660006305,CLINIQUE MUTUALISTE CATALANE,660006305,CLINIQUE CATALANE FUSION LA ROUSSILLONNAISE ET ST CHRISTOPHE,Privé non lucratif,76,Occitanie,1- Obligatoire,1- Oui,79.92,69,A
660780628,CLINIQUE DU VALLESPIR,660780628,CLINIQUE DU VALLESPIR,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
660780669,CLINIQUE NOTRE DAME D'ESPERANCE,660780669,CLINIQUE NOTRE DAME D'ESPERANCE,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,73.29,41,C
660780776,CLINIQUE SAINT MICHEL,660780776,CLINIQUE SAINT MICHEL,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
660780784,CLINIQUE ST PIERRE,660780784,CLINIQUE SAINT PIERRE,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,74.47,65,B
660790387,POLYCLINIQUE ST ROCH,660790387,POLYCLINIQUE SAINT ROCH,Privé lucratif,76,Occitanie,1- Obligatoire,1- Oui,0,0,DI
670000025,HOPITAL CIVIL / NOUVEL HOPITAL CIVIL,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,CHU,44,Grand Est,1- Obligatoire,1- Oui,70.52,99,D
670000033,CRLCC PAUL STRAUSS,670000033,CENTRE REGIONAL DE LUTTE CONTRE LE CANCER PAUL STRAUSS,CLCC,44,Grand Est,1- Obligatoire,1- Oui,80.76,54,A
670000082,CLINIQUE ADASSA,670000082,CLINIQUE ADASSA,EBNL,44,Grand Est,1- Obligatoire,1- Oui,74.02,49,B
670000157,CENTRE HOSPITALIER DE HAGUENAU,670780337,CENTRE HOSPITALIER DE HAGUENAU,CH,44,Grand Est,1- Obligatoire,1- Oui,74.5,125,B
670000165,CH SAINTE-CATHERINE DE SAVERNE,670780345,CENTRE HOSPITALIER SAINTE-CATHERINE DE SAVERNE,CH,44,Grand Est,1- Obligatoire,1- Oui,71.56,32,C
670000215,HOPITAL DU NEUENBERG,670000215,HOPITAL DU NEUENBERG,EBNL,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
670000272,CH INTERCOMMUNAL DE LA LAUTER,670780543,CENTRE HOSPITALIER INTERCOMMUNAL DE LA LAUTER,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
670000397,CENTRE HOSPITALIER DE SELESTAT,670017755,GROUPE HOSPITALIER SELESTAT OBERNAI,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
670009109,CENTRE DE CHIR ORTHOP ET DE LA MAIN,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,CHU,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
670016237,GCS CLINIQUE SAINTE ODILE,670016237,CLINIQUE SAINTE ODILE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,75.52,39,B
670780113,CMCO,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,CHU,44,Grand Est,1- Obligatoire,1- Oui,72.33,45,C
670780162,CLINIQUE DES DIACONESSES,670780162,CLINIQUE DES DIACONESSES,Privé non lucratif,44,Grand Est,1- Obligatoire,1- Oui,77.43,119,A
670780170,CLINIQUE DE L'ORANGERIE,670780170,CLINIQUE DE L'ORANGERIE,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,72.53,72,C
670780188,CLINIQUE SAINTE-BARBE,670780188,CLINIQUE SAINTE-BARBE DU GROUPE HOSPITALIER SAINT-VINCENT,EBNL,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
670780212,CLINIQUE SAINTE-ANNE,670780212,CLINIQUE SAINTE-ANNE DU GROUPE HOSPITALIER SAINT-VINCENT,EBNL,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
670780378,CLINIQUE SAINT-FRANÇOIS,670780378,CLINIQUE SAINT-FRANCOIS,Privé non lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
670780386,CLINIQUE SAINTE-ODILE HAGUENAU,670780386,CLINIQUE SAINTE-ODILE (HAGUENAU),Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,73.97,65,C
670783133,HOP ROBERTSAU/PAVILLON SCHUTZENBERGER,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,CHU,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
670783273,HOPITAL DE HAUTEPIERRE,670780055,HOPITAUX UNIVERSITAIRES DE STRASBOURG,CHU,44,Grand Est,1- Obligatoire,1- Oui,70.97,122,C
670798636,CLINIQUE SAINT-LUC,670798636,CLINIQUE SAINT-LUC DU GROUPE HOSPITALIER SAINT- VINCENT,EBNL,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
680000320,CLINIQUE DIACONAT FONDERIE,680000320,CLINIQUE DIACONAT FONDERIE,Privé non lucratif,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
680000494,CLINIQUE DIACONAT ROOSEVELT,680000494,CLINIQUE DIACONAT ROOSEVELT,Privé non lucratif,44,Grand Est,1- Obligatoire,1- Oui,71.4,38,C
680000544,CENTRE HOSPITALIER D'ALTKIRCH,680000395,CENTRE HOSPITALIER SAINT MORAND D'ALTKIRCH,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
680000601,HOPITAL DE THANN,680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
680000627,HOPITAL DU HASENRAIN,680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
680000684,HOPITAL LOUIS PASTEUR,680000973,HOPITAUX CIVILS DE COLMAR,CH,44,Grand Est,1- Obligatoire,1- Oui,73.09,53,C
680000700,CENTRE HOSPITALIER DE GUEBWILLER,680001005,CENTRE HOSPITALIER DE GUEBWILLER,CH,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
680000874,CENTRE HOSPITALIER DE ROUFFACH,680001179,CENTRE HOSPITALIER DE ROUFFACH,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
680000882,CLINIQUE DU DIACONAT COLMAR,680000882,CLINIQUE DU DIACONAT DE COLMAR,EBNL,44,Grand Est,2- Facultatif,1- Oui,0,0,DI
680001195,HOPITAL ALBERT SCHWEITZER,680001195,HOPITAL ALBERT SCHWEITZER,EBNL,44,Grand Est,1- Obligatoire,1- Oui,76.66,81,B
680001245,CENTRE MERE ENFANT LE PARC,680000973,HOPITAUX CIVILS DE COLMAR,CH,44,Grand Est,1- Obligatoire,1- Oui,0,0,DI
680004546,HOPITAL EMILE MULLER,680020336,GROUPE HOSPITALIER DE LA REGION DE MULHOUSE ET SUD ALSACE,CH,44,Grand Est,1- Obligatoire,2- Non,0,0,NR
680020088,NOUVELLE CLINIQUE DES TROIS FRONTIERES,680020088,NOUVELLE CLINIQUE DES TROIS FRONTIERES,Privé lucratif,44,Grand Est,1- Obligatoire,1- Oui,71.99,32,C
690000013,CH MONTGELAS,690780036,CH MONTGELAS,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690000021,CH DE SAINTE FOY LÈS LYON,690780044,CH DE SAINTE FOY LOS LYON,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,2- Non,0,0,NR
690000427,CTRE MÉDICO-CHIR RÉADAPT DES MASSUES,690000427,CTRE MEDICO-CHIR READAPT DES MASSUES,EBNL,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,73.87,61,C
690000575,HOPITAL NORD OUEST - VILLEFRANCHE,690782222,HOPITAL NORD OUEST - VILLEFRANCHE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,73.28,38,C
690000617,HOPITAL DE GRANDRIS HAUTE AZERGUES,690031455,HOPITAL DE GRANDRIS - HAUTE AZERGUES,CH,84,Auvergne-Rhône-Alpes,2- Facultatif,1- Oui,0,0,DI
690000625,HÔPITAL NORD OUEST - TARARE,690782271,HOPITAL NORD OUEST - TARARE,CH,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690000880,CENTRE LEON BERARD,690000880,CENTRE LEON BERARD,CLCC,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,77.73,167,A
690022959,HOPITAL PRIVE NATECIA,690022959,HOPITAL PRIVE NATECIA,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,65.96,266,D
690023239,CLINIQUE DU PARC LYON,690023239,CLINIQUE DU PARC LYON,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,78.93,175,A
690023411,HOPITAL PRIVE JEAN MERMOZ,690023411,HOPITAL PRIVE JEAN MERMOZ,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,73.95,398,C
690780093,HIA DESGENETTES,690780093,HOPITAL D'INSTRUCTION DES ARMEES DESGENETTES,CH,12,SSA,1- Obligatoire,1- Oui,77.22,51,B
690780150,HOPITAL DE L'ARBRESLE LE RAVATEL,690780150,HOPITAL DE L'ARBRESLE LE RAVATEL,EBNL,84,Auvergne-Rhône-Alpes,2- Facultatif,1- Oui,0,0,DI
690780200,CLINIQUE ÉMILIE DE VIALAR,690780200,CLINIQUE EMILIE DE VIALAR,Privé non lucratif,84,Auvergne-Rhône-Alpes,2- Facultatif,1- Oui,0,0,DI
690780259,CLINIQUE SAINT CHARLES LYON,690780259,CLINIQUE SAINT CHARLES LYON,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690780358,CLINIQUE DU VAL D'OUEST VENDÔME,690780358,CLINIQUE DU VAL D'OUEST VENDOME,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,0,0,DI
690780366,CLINIQUE CHARCOT,690780366,CLINIQUE CHARCOT,Privé lucratif,84,Auvergne-Rhône-Alpes,1- Obligatoire,1- Oui,79.47,59,A
